epglnren,sup_riscaldata,sup_raffrescata,vol_riscaldato,vol_raffrescato,sup_disperdente,rapsv,asolsut,classe_energetica,presenza_clim_invernale,presenza_clim_estiva,presenza_produzione_acs,yie,anno_costruzione,zona_climatica,d_uso_Residenziale,tipologia_edilizia,tipologia_costruttiva,num_servizi,efficienza_media,potenza_tot,num_simulati,construction_era,piano,tip_edilizia_sq,zona_clim_num,zona_clim_gg_mid
230.69,86.0,0.0,338.41,0.0,156.09,0.4612,0.017,F,True,False,True,0.136,1930-1945,E,True,3,muratura portante,2,0.5650000000000001,48.0,0,1,upper,9,5,2550
165.54,102.15,0.0,407.05,0.0,159.33,0.3914,0.0886,F,True,False,True,0.417,1946-1960,D,True,3,c.a. con laterizi,2,0.6,48.0,0,1,upper,9,4,1750
111.22,98.51,0.0,370.36,0.0,121.66,0.3285,0.0416,F,True,False,True,0.2653,before 1930,E,True,1,muratura portante,2,0.7849999999999999,47.2,0,1,multi_floor,1,5,2550
82.38,154.31,154.31,647.41,647.41,337.26,0.5209,0.0116,A2,True,True,True,0.0659,1946-1960,D,True,4,c.a. con laterizi,4,0.5975,48.06,0,1,upper,16,4,1750
88.41,51.78,51.78,236.56,236.56,153.1,0.6472,0.018,A2,True,True,True,0.1163,1946-1960,D,True,4,c.a. con laterizi,4,0.6425000000000001,14.46,0,1,upper,16,4,1750
203.49,55.2,22.52,215.85,90.84,181.2,0.8395,0.1176,D,True,True,True,0.1261,2006-2007,D,True,2,c.a. con laterizi,3,0.9233333333333333,50.9,0,4,upper,4,4,1750
131.53,63.52,0.0,232.31,0.0,165.06,0.7105,0.0338,E,True,False,True,0.639,1930-1945,E,True,4,muratura portante,2,0.485,5.7,0,1,upper,16,5,2550
194.61,64.16,0.0,231.57,0.0,139.68,0.6032,0.0275,D,True,False,True,0.5616,1976-1985,D,True,3,c.a. con laterizi,2,0.605,58.0,0,2,ground,9,4,1750
133.54,117.53,0.0,428.91,0.0,257.19,0.5997,0.0508,E,True,False,True,0.1309,1961-1975,D,True,3,mista (c.a. + laterizi),2,0.64,47.2,0,1,upper,9,4,1750
158.3,81.13,0.0,335.25,0.0,217.48,0.6487,0.0505,F,True,False,True,0.4675,1961-1975,D,True,1,muratura portante,2,0.7,67.0,0,1,upper,1,4,1750
48.34,59.59,59.59,302.04,302.04,228.77,0.7574,0.0085,A3,True,True,True,0.0082,1961-1975,D,True,3,c.a. con laterizi,3,0.5366666666666666,21.65,0,1,ground,9,4,1750
182.35,40.53,40.53,163.32,163.32,136.36,0.8349,0.032,E,True,True,True,0.0232,1946-1960,D,True,1,muratura portante,3,0.7266666666666666,25.4,0,1,upper,1,4,1750
120.0,61.94,0.0,238.39,0.0,152.91,0.6414,0.0382,E,True,False,True,0.0238,1946-1960,D,True,1,muratura portante,2,0.855,40.0,0,1,upper,1,4,1750
70.59,86.01,0.0,324.87,0.0,84.6,0.2604,0.0,E,True,False,True,0.2643,1961-1975,D,True,1,muratura portante,2,0.475,53.4,0,1,upper,1,4,1750
205.5,124.6,0.0,520.8,0.0,465.4,0.894,0.0381,E,True,False,True,0.157,1992-2005,E,True,5,altro,2,0.755,51.0,0,3,multi_floor,25,5,2550
82.32,117.98,0.0,318.54,0.0,189.26,0.5941,0.0442,D,True,False,True,0.1525,1986-1991,E,True,4,c.a. con laterizi,2,0.6599999999999999,46.2,0,2,multi_floor,16,5,2550
246.71,53.53,0.0,231.51,0.0,180.89,0.7813,0.0464,F,True,False,True,0.1494,1946-1960,D,True,3,muratura portante,2,0.7649999999999999,48.6,0,1,upper,9,4,1750
127.88,65.4,65.4,217.0,217.0,135.04,0.6223,0.069,F,True,False,True,0.2475,1961-1975,D,True,2,muratura portante,2,0.71,46.34,0,1,multi_floor,4,4,1750
253.26,39.15,39.15,244.43,244.43,130.06,0.5321,0.0581,G,True,False,True,0.466,after 2007,D,True,2,muratura portante,2,0.69,46.34,0,6,upper,4,4,1750
189.75,174.03,0.0,826.31,0.0,662.28,0.8015,0.1234,G,True,False,False,0.7321,1976-1985,D,False,5,c.a. con laterizi,2,0.3,34.4,0,2,ground,25,4,1750
176.94,59.44,0.0,235.76,0.0,185.22,0.7856,0.0726,E,True,False,True,0.0496,1976-1985,D,True,3,c.a. con laterizi,2,0.565,48.0,0,2,ground,9,4,1750
93.12,26.48,26.48,111.46,111.46,59.94,0.5377,0.0515,C,True,True,False,0.017,1930-1945,D,False,5,mista (c.a. + laterizi),2,0.625,47.4,0,1,ground,25,4,1750
182.15,59.44,0.0,235.42,0.0,184.98,0.7858,0.072,E,True,False,True,0.0496,1976-1985,D,True,3,c.a. con laterizi,2,0.565,48.0,0,2,ground,9,4,1750
137.65,96.0,0.0,330.94,0.0,127.21,0.3844,0.0626,G,True,False,True,0.4171,1961-1975,D,True,4,c.a. con laterizi,2,0.495,57.2,0,1,upper,16,4,1750
251.16,63.22,63.22,241.63,241.63,185.65,0.7683,0.0091,F,True,True,True,0.4585,1946-1960,D,True,4,muratura portante,3,0.5866666666666667,61.0,0,1,upper,16,4,1750
35.65,216.61,0.0,947.62,0.0,644.33,0.68,0.0467,A3,True,False,True,0.0626,1992-2005,D,True,1,muratura portante,2,0.605,31.92,0,3,unknown,1,4,1750
51.29,46.2,0.0,176.48,0.0,83.98,0.4759,0.0684,D,True,False,True,0.051,1976-1985,D,True,8,c.a. con laterizi,2,0.14,1.2,1,2,upper,64,4,1750
177.3,62.12,0.0,248.44,0.0,114.76,0.4619,0.0373,G,True,False,True,0.3047,1961-1975,D,True,3,muratura portante,2,0.475,40.0,0,1,upper,9,4,1750
64.77,46.21,0.0,176.48,0.0,84.32,0.4778,0.0794,D,True,False,True,0.051,1976-1985,D,True,8,c.a. con laterizi,2,0.515,1.2,1,2,upper,64,4,1750
165.02,46.21,0.0,179.96,0.0,139.46,0.7749,0.0884,E,True,False,True,0.051,1976-1985,D,True,8,c.a. con laterizi,2,0.51,1.2,1,2,upper,64,4,1750
441.18,35.39,0.0,130.79,0.0,44.87,0.3431,0.0675,G,True,False,True,0.0634,1976-1985,D,True,8,c.a. con laterizi,2,0.385,1.2,1,2,upper,64,4,1750
145.51,45.1,0.0,181.0,0.0,90.1,0.4978,0.0315,F,True,False,True,0.3479,1930-1945,D,True,3,muratura portante,2,0.7250000000000001,47.4,0,1,upper,9,4,1750
79.23,46.2,0.0,179.95,0.0,139.12,0.7731,0.088,E,True,False,True,0.051,1976-1985,D,True,8,c.a. con laterizi,2,0.515,1.2,1,2,upper,64,4,1750
286.55,35.44,0.0,139.1,0.0,79.73,0.5732,0.0798,F,True,False,False,0.0394,1946-1960,D,False,4,mista (muratura + legno),2,0.73,0.02,1,1,ground,16,4,1750
65.73,136.24,0.0,543.53,0.0,458.32,0.8432,0.0113,B,True,False,True,0.378,1961-1975,E,True,1,muratura portante,2,0.6299999999999999,48.2,0,1,multi_floor,1,5,2550
177.38,96.6,0.0,334.41,0.0,179.12,0.5356,0.0777,F,True,False,True,0.3861,1961-1975,D,True,4,c.a. con laterizi,2,0.585,46.6,0,1,ground,16,4,1750
137.29,110.0,110.0,375.66,375.66,176.35,0.4694,0.0249,E,True,True,True,0.4171,1961-1975,D,True,4,mista (c.a. + laterizi),3,0.6433333333333334,28.5,0,1,ground,16,4,1750
195.35,124.95,0.0,447.96,0.0,307.74,0.687,0.055,G,True,False,True,0.6054,1976-1985,D,True,3,c.a. con laterizi,2,0.625,48.0,0,2,multi_floor,9,4,1750
102.73,100.1,0.0,354.55,0.0,193.59,0.546,0.0564,F,True,False,True,0.4068,1992-2005,D,True,3,c.a. con laterizi,2,0.495,46.2,0,3,ground,9,4,1750
147.1,78.1,57.6,349.23,256.63,242.92,0.6956,0.0172,E,True,True,True,0.0761,1961-1975,D,True,4,muratura portante,3,0.9133333333333332,35.2,0,1,ground,16,4,1750
223.44,79.49,0.0,284.34,0.0,111.22,0.3911,0.0262,E,True,False,True,0.5471,1992-2005,E,True,5,c.a. con laterizi,2,0.5549999999999999,44.0,0,3,upper,25,5,2550
417.48,80.8,0.0,357.0,0.0,328.0,0.9187,0.0052,G,True,False,True,0.3806,1930-1945,E,True,4,muratura portante,2,0.56,58.0,0,1,upper,16,5,2550
97.88,103.22,0.0,376.58,0.0,149.66,0.3974,0.038,E,True,False,True,0.1034,1946-1960,D,True,4,muratura portante,2,0.745,48.0,0,1,upper,16,4,1750
181.76,39.26,0.0,138.63,0.0,87.14,0.6286,0.0358,G,True,False,True,0.1607,before 1930,E,True,1,muratura portante,2,0.5449999999999999,51.2,0,1,multi_floor,1,5,2550
144.31,70.8,0.0,267.96,0.0,138.7,0.5176,0.0647,F,True,False,True,0.4843,1961-1975,D,True,3,c.a. con laterizi,2,0.625,28.0,0,1,upper,9,4,1750
593.49,102.25,0.0,416.26,0.0,408.08,0.9804,0.0487,G,True,False,True,1.5904,before 1930,E,True,1,muratura portante,2,0.735,34.0,0,1,upper,1,5,2550
257.8,100.0,0.0,359.7,0.0,278.67,0.7747,0.0249,F,True,False,True,0.485,1961-1975,D,True,1,muratura portante,2,0.775,46.6,0,1,multi_floor,1,4,1750
114.97,146.25,146.25,585.88,585.88,567.49,0.9686,0.0683,A1,True,True,True,0.6639,1976-1985,D,True,2,c.a. con laterizi,4,0.8433333333333334,55.0,0,2,ground,4,4,1750
148.48,115.89,0.0,466.92,0.0,337.86,0.7236,0.0709,F,True,False,True,0.7445,1961-1975,D,True,3,c.a. con laterizi,2,0.605,48.0,0,1,upper,9,4,1750
525.62,32.0,0.0,130.16,0.0,129.37,0.9939,0.09,G,True,False,True,0.2495,after 2007,D,True,3,c.a. con laterizi,2,0.39,52.6,0,4,upper,9,4,1750
41.56,88.78,0.0,360.45,0.0,209.61,0.5815,0.019,A2,True,False,True,0.0251,1976-1985,D,True,3,mista (c.a. + laterizi),2,0.755,48.0,0,2,unknown,9,4,1750
176.29,74.2,0.0,349.69,0.0,151.0,0.4318,0.0934,G,True,False,True,0.1361,1946-1960,D,True,4,c.a. con laterizi,2,0.565,31.0,0,1,upper,16,4,1750
71.96,41.5,0.0,148.76,0.0,57.3,0.3852,0.0131,D,True,False,True,0.0691,1992-2005,D,True,8,c.a. con laterizi,2,0.7949999999999999,47.6,0,3,underground,64,4,1750
173.43,74.47,0.0,319.93,0.0,218.3,0.6823,0.0487,F,True,False,True,0.3073,1961-1975,D,True,3,muratura portante,2,0.77,48.0,0,1,ground,9,4,1750
75.9,76.95,0.0,416.38,0.0,256.19,0.6153,0.0544,C,True,False,True,0.0848,after 2007,D,True,3,c.a. con laterizi,2,0.915,48.2,0,4,underground,9,4,1750
174.35,22.21,22.21,122.54,122.54,76.33,0.6229,0.1881,B,True,True,False,0.0162,before 1930,D,False,4,muratura portante,2,0.855,7.800000000000001,0,1,ground,16,4,1750
105.66,54.0,0.0,191.07,0.0,97.5,0.5103,0.0628,E,True,False,True,0.5719,1946-1960,D,True,7,c.a. con laterizi,2,0.675,51.6,0,1,upper,49,4,1750
32.29,119.98,119.98,636.47,636.47,356.38,0.5599,0.0032,A4,True,False,True,0.0623,after 2007,D,True,5,altro,2,0.6599999999999999,17.4,0,6,unknown,25,4,1750
83.33,63.5,0.0,270.64,0.0,94.68,0.3498,0.0226,E,True,False,True,0.1201,before 1930,D,True,5,muratura portante,2,0.7350000000000001,46.0,0,1,upper,25,4,1750
98.13,97.48,0.0,391.26,0.0,261.62,0.6687,0.0218,D,True,False,True,0.023,1946-1960,D,True,1,muratura portante,2,0.865,40.0,0,1,ground,1,4,1750
67.93,69.86,0.0,292.32,0.0,66.68,0.2281,0.044,D,True,False,True,0.2165,1946-1960,E,True,3,muratura portante,2,0.755,45.0,0,1,upper,9,5,2550
331.57,70.57,0.0,305.13,0.0,322.09,1.0556,0.0675,G,True,False,True,0.2928,1961-1975,D,True,1,muratura portante,2,0.5449999999999999,35.5,0,1,multi_floor,1,4,1750
48.07,166.0,0.0,788.76,0.0,221.57,0.2809,0.0,D,True,False,False,0.0092,before 1930,D,False,4,muratura portante,2,0.73,0.03,1,1,multi_floor,16,4,1750
162.66,43.78,0.0,164.81,0.0,116.23,0.7052,0.0191,G,True,False,True,0.2298,1992-2005,D,False,4,muratura portante,2,0.325,48.0,0,3,upper,16,4,1750
154.41,73.0,0.0,322.21,0.0,319.98,0.9931,0.0664,D,True,False,True,0.3392,2006-2007,D,True,5,c.a. con laterizi,2,0.815,53.6,0,4,ground,25,4,1750
182.16,62.11,0.0,158.9,0.0,124.4,0.7829,0.054,G,True,False,True,0.3458,1976-1985,D,True,3,c.a. con laterizi,2,0.645,23.3,1,2,upper,9,4,1750
118.62,113.19,0.0,413.15,0.0,175.49,0.4248,0.063,F,True,False,True,0.3249,1976-1985,D,True,3,c.a. con laterizi,2,0.61,46.6,0,2,upper,9,4,1750
355.91,86.48,0.0,368.71,0.0,332.56,0.9019,0.0,G,True,False,True,0.2684,1961-1975,D,True,4,muratura portante,2,0.6000000000000001,48.0,0,1,multi_floor,16,4,1750
136.39,90.98,0.0,428.9,0.0,138.97,0.324,0.0971,F,True,False,True,0.1361,1946-1960,D,True,4,c.a. con laterizi,2,0.775,56.0,0,1,upper,16,4,1750
198.25,249.08,0.0,1083.06,0.0,566.9,0.5234,0.1157,E,True,False,True,0.5899,1961-1975,D,False,3,c.a. con laterizi,3,0.71,30.8,1,1,ground,9,4,1750
98.61,43.82,0.0,164.3,0.0,54.59,0.3323,0.0513,F,True,False,True,0.0635,1961-1975,D,True,7,muratura portante,2,0.52,48.4,0,1,upper,49,4,1750
117.89,102.9,59.03,348.74,197.78,114.06,0.3271,0.0243,E,True,True,True,0.6447,1976-1985,D,True,3,c.a. con laterizi,3,0.86,29.759999999999998,0,2,upper,9,4,1750
190.2,58.58,0.0,230.37,0.0,189.22,0.8214,0.077,F,True,False,True,0.3203,1992-2005,D,True,5,altro,2,0.7150000000000001,48.0,0,3,upper,25,4,1750
160.32,82.25,82.25,340.73,340.73,247.39,0.7261,0.0398,E,True,True,True,0.1724,1946-1960,D,True,4,muratura portante,3,0.81,32.2,0,1,multi_floor,16,4,1750
108.73,38.38,38.38,158.33,158.33,106.84,0.6748,0.0411,E,True,False,True,0.1411,1961-1975,D,True,3,muratura portante,2,0.88,43.88,0,1,ground,9,4,1750
207.65,76.2,0.0,319.91,0.0,185.62,0.5802,0.0325,G,True,False,True,0.1647,1992-2005,E,True,4,muratura portante,2,0.605,46.4,0,3,upper,16,5,2550
169.68,633.0,0.0,3380.58,0.0,1380.94,0.4085,0.0026,F,True,False,True,0.2552,1961-1975,E,False,4,c.a. con chiusure in pannelli prefabbricati,2,0.51,2.0,1,1,ground,16,5,2550
129.14,61.91,61.91,199.09,199.09,87.48,0.4394,0.0537,C,True,True,True,0.1372,1992-2005,D,True,4,muratura portante,3,0.6933333333333334,55.0,0,3,ground,16,4,1750
167.71,60.5,0.0,208.86,0.0,140.3,0.6717,0.0763,F,True,False,True,0.4843,1961-1975,D,True,3,c.a. con laterizi,2,0.6599999999999999,48.0,0,1,ground,9,4,1750
55.64,60.39,0.0,242.88,0.0,156.42,0.644,0.0608,E,True,False,True,0.2322,1992-2005,D,True,5,c.a. con laterizi,2,0.6200000000000001,51.2,0,3,ground,25,4,1750
86.67,62.26,0.0,252.58,0.0,162.56,0.6436,0.0709,E,True,False,True,0.6329,1961-1975,D,True,3,c.a. con laterizi,2,0.6399999999999999,48.4,0,1,upper,9,4,1750
172.25,119.12,58.16,449.54,212.48,302.6,0.6731,0.0306,E,True,True,True,0.5271,after 2007,D,True,5,c.a. con laterizi,3,0.6066666666666666,32.3,0,4,multi_floor,25,4,1750
227.51,101.1,0.0,410.93,0.0,435.28,1.0593,0.0209,F,True,False,True,0.1185,before 1930,E,True,1,muratura portante,2,0.61,54.0,0,1,upper,1,5,2550
115.97,160.24,160.24,532.41,532.41,279.8,0.5255,0.0053,E,True,True,True,0.4569,1986-1991,D,True,4,muratura portante,3,0.6733333333333333,53.0,0,2,multi_floor,16,4,1750
141.21,146.24,78.95,605.28,287.2,335.81,0.5548,0.0607,E,True,True,True,0.6043,1946-1960,D,True,1,muratura portante,3,0.7799999999999999,32.050000000000004,0,1,multi_floor,1,4,1750
138.93,121.09,0.0,548.1,0.0,319.55,0.583,0.0366,F,True,False,True,0.3362,1961-1975,D,True,3,muratura portante,2,0.5700000000000001,48.0,0,1,upper,9,4,1750
200.9,45.92,0.0,178.28,0.0,154.44,0.8663,0.0596,E,True,False,True,0.3795,after 2007,D,True,5,c.a. con laterizi,2,0.81,46.0,0,4,upper,25,4,1750
81.32,50.43,0.0,193.55,0.0,57.98,0.2995,0.0742,E,True,False,True,0.1361,1930-1945,D,True,8,muratura portante,2,0.64,34.0,0,1,upper,64,4,1750
77.22,62.95,0.0,243.93,0.0,208.1,0.8531,0.0647,C,True,False,True,0.1503,after 2007,D,True,5,c.a. con laterizi,2,0.805,42.0,0,4,upper,25,4,1750
301.21,159.52,0.0,805.61,0.0,182.77,0.2269,0.0251,G,True,False,False,0.9486,1961-1975,D,False,2,c.a. con chiusure in pannelli prefabbricati,2,0.73,0.03,1,1,ground,4,4,1750
174.15,35.1,0.0,116.1,0.0,43.0,0.3703,0.0164,E,True,False,True,0.044,2006-2007,D,True,1,legno,2,0.5,56.0,0,4,ground,1,4,1750
147.98,104.15,0.0,386.31,0.0,289.27,0.7488,0.032,E,True,False,True,0.2384,1992-2005,D,True,5,c.a. con laterizi,2,0.7,47.6,0,3,multi_floor,25,4,1750
165.55,136.49,0.0,431.02,0.0,309.55,0.7182,0.0689,F,True,False,True,0.3281,1961-1975,D,True,3,c.a. con laterizi,2,0.72,56.2,0,1,ground,9,4,1750
258.31,39.01,0.0,139.08,0.0,104.6,0.7521,0.0184,G,True,False,True,1.6135,before 1930,D,True,6,muratura portante,2,0.65,48.8,0,1,upper,36,4,1750
148.87,96.0,0.0,367.0,0.0,248.31,0.6766,0.0223,F,True,False,True,0.5938,1961-1975,D,True,4,muratura portante,2,0.685,280.0,0,1,upper,16,4,1750
132.21,69.77,0.0,284.57,0.0,184.28,0.6476,0.0578,F,True,False,True,0.259,1946-1960,D,True,3,muratura portante,2,0.54,48.0,0,1,upper,9,4,1750
568.36,111.34,0.0,513.6,0.0,567.15,1.1043,0.0393,G,True,False,True,2.2747,1961-1975,D,False,5,c.a. con laterizi,3,0.4766666666666666,2.1,1,1,ground,25,4,1750
142.99,81.38,81.38,285.05,285.05,190.91,0.6697,0.0533,D,True,True,True,0.5813,1961-1975,D,False,3,c.a. con laterizi,4,0.6933333333333334,51.05,0,1,upper,9,4,1750
77.08,78.0,0.0,272.0,0.0,217.0,0.7978,0.0547,D,True,False,True,0.3793,1961-1975,D,True,3,c.a. con laterizi,2,0.8,47.4,0,1,ground,9,4,1750
63.36,27.36,0.0,98.5,0.0,31.13,0.3161,0.0181,C,True,False,True,0.2622,1930-1945,E,True,5,muratura portante,2,0.63,52.0,0,1,multi_floor,25,5,2550
62.31,27.77,0.0,99.85,0.0,31.12,0.3116,0.0178,C,True,False,True,0.2622,1930-1945,E,True,5,muratura portante,2,0.63,52.0,0,1,multi_floor,25,5,2550
45.11,67.58,0.0,216.79,0.0,28.79,0.1328,0.0103,C,True,False,True,0.4207,1930-1945,E,True,5,muratura portante,2,0.725,51.6,0,1,multi_floor,25,5,2550
138.55,120.89,0.0,442.66,0.0,141.3,0.3192,0.0183,E,True,False,True,0.5367,1961-1975,D,True,3,c.a. con laterizi,2,0.8300000000000001,48.2,0,1,upper,9,4,1750
259.13,488.09,0.0,1806.61,0.0,1111.72,0.6154,0.0501,G,True,False,True,0.4417,1961-1975,D,True,1,c.a. con laterizi,2,0.55,145.2,0,1,ground,1,4,1750
134.24,74.85,0.0,236.37,0.0,113.36,0.4796,0.0622,F,True,False,True,0.3276,1961-1975,D,True,3,c.a. con laterizi,2,0.695,51.2,0,1,upper,9,4,1750
110.06,30.8,0.0,139.27,0.0,123.1,0.8839,0.033,E,True,False,True,0.2606,1961-1975,D,True,3,muratura portante,2,0.45499999999999996,7.8,0,1,upper,9,4,1750
120.32,354.67,0.0,1030.4,0.0,639.57,0.6207,0.072,E,True,False,True,0.3835,1976-1985,D,True,1,c.a. con laterizi,2,0.76,64.0,0,2,multi_floor,1,4,1750
243.67,77.45,0.0,301.19,0.0,163.16,0.5417,0.0477,G,True,False,True,1.0473,1961-1975,D,True,3,c.a. con laterizi,2,0.375,262.0,0,1,upper,9,4,1750
176.39,77.83,0.0,287.5,0.0,90.3,0.3141,0.018,F,True,False,True,0.5367,1961-1975,D,True,3,c.a. con laterizi,2,0.635,52.6,0,1,upper,9,4,1750
201.04,110.75,110.75,399.67,399.67,273.66,0.6847,0.0233,F,True,True,True,0.7018,before 1930,D,True,6,muratura portante,3,0.8566666666666666,57.0,0,1,multi_floor,36,4,1750
313.43,83.59,0.0,355.67,0.0,234.28,0.6587,0.0613,G,True,False,True,0.539,1986-1991,D,True,3,c.a. con laterizi,2,0.69,48.2,0,2,upper,9,4,1750
93.87,75.63,75.63,216.99,216.99,54.89,0.2529,0.0232,D,True,True,True,0.6437,1986-1991,D,True,2,c.a. con laterizi,3,0.7833333333333333,51.3,0,2,underground,4,4,1750
352.3,59.86,0.0,233.06,0.0,214.95,0.9223,0.0721,F,True,False,True,0.4844,1961-1975,D,True,3,c.a. con laterizi,2,0.6799999999999999,48.4,0,1,upper,9,4,1750
200.95,115.0,0.0,390.0,0.0,130.0,0.3333,0.0065,F,True,False,True,0.47,1961-1975,D,True,7,legno,2,0.64,50.0,0,1,ground,49,4,1750
338.93,153.49,0.0,554.8,0.0,379.37,0.6838,0.0238,E,True,False,True,0.8506,before 1930,D,True,3,muratura portante,2,0.52,1.5,1,1,multi_floor,9,4,1750
151.6,114.68,0.0,460.27,0.0,267.73,0.5817,0.0758,F,True,False,True,0.5376,1976-1985,D,True,5,c.a. con laterizi,2,0.6799999999999999,48.0,0,1,unknown,25,4,1750
128.24,104.42,0.0,403.86,0.0,197.18,0.4882,0.0262,F,True,False,True,0.2435,1976-1985,E,True,3,c.a. con laterizi,2,0.72,49.2,0,2,upper,9,5,2550
214.65,80.25,0.0,288.36,0.0,119.28,0.4136,0.0435,E,True,False,True,0.5883,before 1930,D,True,5,mista (altro),2,0.675,46.6,0,1,upper,25,4,1750
282.53,80.28,0.0,351.56,0.0,227.85,0.6481,0.0434,F,True,False,True,0.5264,before 1930,D,True,5,mista (altro),2,0.69,46.6,0,1,upper,25,4,1750
332.39,76.16,0.0,310.24,0.0,224.5,0.7236,0.0247,F,True,False,True,0.3263,before 1930,D,True,5,muratura portante,2,0.69,46.6,0,1,ground,25,4,1750
180.35,65.5,0.0,242.48,0.0,158.78,0.6548,0.0492,G,True,False,True,0.1361,1946-1960,D,True,2,muratura portante,2,0.615,40.0,0,1,upper,4,4,1750
233.62,68.71,0.0,305.63,0.0,128.03,0.4189,0.056,G,True,False,True,0.2303,1961-1975,E,True,3,muratura portante,2,0.54,46.0,0,1,upper,9,5,2550
339.23,25.6,0.0,110.13,0.0,92.14,0.8367,0.0679,G,True,False,True,0.5372,before 1930,E,True,4,muratura portante,2,0.665,49.0,0,1,upper,16,5,2550
297.68,74.74,0.0,333.97,0.0,307.36,0.9203,0.0613,G,True,False,True,0.71,1930-1945,D,True,1,muratura portante,2,0.595,60.0,0,1,multi_floor,1,4,1750
262.6,48.33,48.33,205.95,205.95,161.28,0.7831,0.0207,F,True,True,True,0.6449,1986-1991,D,True,1,c.a. con laterizi,3,0.8166666666666668,50.4,0,2,ground,1,4,1750
241.38,802.62,0.0,4075.72,0.0,2877.09,0.7059,0.0453,C,True,False,True,1.1306,1976-1985,D,False,5,altro,3,0.54,151.1,0,2,ground,25,4,1750
189.84,120.0,0.0,462.86,0.0,358.8,0.7752,0.0838,F,True,False,True,0.391,1976-1985,D,True,3,c.a. con laterizi,2,0.87,47.2,0,2,upper,9,4,1750
235.78,70.31,0.0,258.37,0.0,186.51,0.7219,0.0184,F,True,False,True,0.4152,1986-1991,D,True,3,c.a. con laterizi,2,0.72,48.0,0,2,upper,9,4,1750
137.39,72.49,0.0,217.47,0.0,79.74,0.3667,0.0763,F,True,False,True,0.4171,1961-1975,D,True,4,c.a. con laterizi,2,0.485,48.0,0,1,upper,16,4,1750
62.81,53.07,0.0,190.23,0.0,56.5,0.297,0.055,D,True,False,True,0.4684,2006-2007,D,True,5,c.a. con laterizi,2,0.515,51.2,0,4,upper,25,4,1750
232.93,80.37,0.0,293.22,0.0,135.3,0.4614,0.0542,F,True,False,True,0.2694,1961-1975,D,True,5,c.a. con laterizi,2,0.615,46.5,0,1,upper,25,4,1750
77.9,93.34,62.78,321.17,214.12,103.93,0.3236,0.0563,B,True,True,True,0.3132,1961-1975,D,True,3,c.a. con laterizi,3,0.8300000000000001,52.0,0,1,upper,9,4,1750
121.65,88.43,0.0,328.01,0.0,119.4,0.364,0.0516,C,True,False,True,0.1066,2006-2007,D,False,4,c.a. con laterizi,3,0.5,48.73,0,3,upper,16,4,1750
144.1,98.08,0.0,347.41,0.0,102.68,0.2956,0.0546,G,True,False,True,0.0394,1946-1960,D,True,3,muratura portante,2,0.355,186.2,0,1,upper,9,4,1750
239.22,140.0,0.0,676.69,0.0,375.36,0.5547,0.0044,E,True,False,True,0.1956,1992-2005,D,True,5,legno,2,0.585,51.2,0,3,upper,25,4,1750
317.73,49.97,0.0,216.68,0.0,148.74,0.6865,0.032,G,True,False,True,0.2019,1930-1945,D,True,4,muratura portante,2,0.51,46.4,0,1,upper,16,4,1750
314.44,631.14,0.0,4517.11,0.0,2175.5,0.4816,0.0208,F,True,False,True,0.5525,before 1930,D,False,4,muratura portante,3,0.64,46.46,0,1,multi_floor,16,4,1750
160.16,80.83,0.0,300.15,0.0,175.71,0.5854,0.0308,F,True,False,True,0.4083,1961-1975,D,True,4,c.a. con laterizi,2,0.665,46.0,0,1,upper,16,4,1750
77.11,114.36,0.0,435.16,0.0,179.81,0.4132,0.0293,A2,True,False,True,0.0157,1961-1975,D,True,3,c.a. con laterizi,2,0.89,48.0,0,1,upper,9,4,1750
122.99,94.04,0.0,346.16,0.0,173.19,0.5003,0.0296,F,True,False,True,0.4083,1961-1975,D,True,4,c.a. con laterizi,2,0.6399999999999999,45.2,0,1,upper,16,4,1750
44.43,39.5,0.0,153.5,0.0,51.21,0.3336,0.0583,B,True,False,True,0.0193,1961-1975,D,True,1,mista (c.a. + laterizi),2,0.72,42.0,0,1,upper,1,4,1750
260.6,42.95,0.0,167.16,0.0,74.14,0.4436,0.0684,G,True,False,True,0.6101,1976-1985,D,True,3,c.a. con laterizi,2,0.585,46.4,0,1,upper,9,4,1750
82.93,36.1,0.0,132.84,0.0,39.02,0.2937,0.0245,D,True,False,True,0.14,1992-2005,D,True,3,c.a. con laterizi,2,0.5,47.8,0,3,upper,9,4,1750
86.12,41.82,41.82,150.2,150.2,73.47,0.4891,0.0118,B,True,True,True,0.075,before 1930,D,True,5,muratura portante,3,0.6833333333333332,31.32,0,1,upper,25,4,1750
51.02,51.81,0.0,201.32,0.0,68.45,0.34,0.0886,B,True,False,True,0.0193,1961-1975,D,True,1,mista (c.a. + laterizi),2,0.73,42.0,0,1,upper,1,4,1750
136.56,39.48,39.48,145.52,145.52,110.24,0.7576,0.0151,D,True,True,True,0.3525,1986-1991,D,True,8,c.a. con laterizi,3,0.6433333333333333,6.3,0,2,upper,64,4,1750
250.16,43.74,0.0,207.71,0.0,193.11,0.9297,0.037,F,True,False,True,0.078,1930-1945,D,True,3,muratura portante,2,0.585,46.0,0,1,upper,9,4,1750
202.2,60.57,0.0,231.37,0.0,152.63,0.6597,0.039,G,True,False,True,0.2266,before 1930,D,True,3,muratura portante,2,0.605,46.2,0,1,upper,9,4,1750
